id,type,lon_gcj02,lat_gcj02,typecode,citycode,adcode,X,Y
B0FFG1PSOF,采摘园,111.805316,40.714938,80503,471,150105,62.63913419,62.44404811
B0H6H5HH5M,采摘园,111.803881,40.712537,80503,471,150105,62.55603875,62.30501526
B0H6FH24TC,采摘园,111.80261,40.715606,80503,471,150105,62.48243994,62.48272947
B0FFMFE3X8,休闲场所,111.579192,40.901965,80500,471,150103,49.54514659,73.27407596
B0FFKQAOH4,休闲场所,111.577834,40.903326,80500,471,150103,49.46650993,73.35288634
B0FFHR5K60,休闲场所,111.576978,40.904033,80500,471,150103,49.4169422,73.39382604
B0FFF048NG,KTV,111.184788,40.276354,80302,471,150122,26.70669917,37.0473036
B0HGFC6DN5,疗养院,111.186528,40.275733,80402,471,150122,26.80745601,37.01134383
B01D703CZN,休闲场所,111.179479,40.276298,80500,471,150122,26.39927501,37.04406085
B0FFHR3KWY,垂钓园,111.183514,40.276294,80502,471,150122,26.63292664,37.04382922
B0FFL3QN8B,跆拳道场馆,111.18579,40.276437,80119,471,150122,26.76472121,37.05210981
B0HA1DFNQL,休闲场所,111.765439,40.91067,80500,471,150102,60.33000759,73.77814966
B0HATL0HZI,体育休闲服务场所,111.765548,40.910788,80000,471,150102,60.33631936,73.7849826
B0FFIIMTI2,体育休闲服务场所,111.76556,40.910772,80000,471,150102,60.33701424,73.7840561
B0FFHVY9X3,足球场,111.71173,40.901968,80105,471,150102,57.21992206,73.27424968
B0G23AAA4H,游乐场,111.613575,40.792876,80501,471,150104,51.53613638,66.9571436
B0G2RSHGCP,综合体育馆,111.723087,40.764674,80101,471,150105,57.87756307,65.3240722
B0HDCMJ7A9,综合体育馆,111.71919,40.765827,80101,471,150105,57.65190251,65.39083808
B0FFMFYHAY,游泳馆,111.720903,40.765574,80110,471,150105,57.75109588,65.3761878
B0FFJOLH3W,体育休闲服务场所,111.723634,40.764489,80000,471,150105,57.90923778,65.31335955
B0HB6AIEJR,篮球场馆,111.717807,40.760539,80104,471,150105,57.5718182,65.08462995
B0HBBX6Y2P,运动场所,111.721951,40.76604,80100,471,150105,57.8117816,65.4031721
B0HDCMKH25,健身中心,111.719455,40.765527,80111,471,150105,57.66724766,65.37346621
B0FFKOSGDN,台球厅,111.716897,40.762076,80113,471,150105,57.51912353,65.17363182
B0FFKZ918O,足球场,111.720813,40.765564,80105,471,150105,57.74588431,65.37560874
B01D70QDKL,采摘园,111.91203,40.849735,80503,471,150105,68.81853926,70.24963374
B0G397Q62T,酒吧,111.743401,40.850569,80304,471,150102,59.05387016,70.29792754
B0FFKWFMVG,体育休闲服务场所,111.743307,40.850535,80000,471,150102,59.04842698,70.29595872
B0FFJNCZ6D,体育休闲服务场所,111.742688,40.850414,80000,471,150102,59.01258302,70.28895207
B0GKZD8TQ4,体育休闲服务场所,111.743301,40.850714,80000,471,150102,59.04807954,70.30632394
B0FFK7GLYF,KTV,111.738133,40.853023,80302,471,150102,58.74882016,70.44002942
B0H69AK2VR,游乐场,111.742751,40.854931,80501,471,150102,59.01623112,70.5505145
B0GRJROLGL,健身中心,111.737148,40.847646,80111,471,150102,58.69178253,70.12866764
B0FFMDABTD,采摘园,111.933028,40.801442,80503,471,150105,70.0344542,67.45316834
B0HAD7ELRZ,采摘园,111.936153,40.798678,80503,471,150105,70.21541116,67.29311553
B0FFKTRPRF,娱乐场所,111.578819,40.842617,80300,471,150103,49.52354757,69.83745722
B0FFIIWLC1,KTV,111.830214,40.863519,80302,471,150105,64.08088342,71.04781317
B0FFG9DEQO,网吧,111.834297,40.863489,80308,471,150105,64.31731454,71.04607598
B0FFIXM2YQ,酒吧,111.828687,40.863546,80304,471,150105,63.99246061,71.04937664
B0G3ZBMEK8,网吧,111.827735,40.863875,80308,471,150105,63.93733388,71.06842779
B0HD9MY1GF,台球厅,111.83597,40.862991,80113,471,150105,64.41419166,71.01723868
B01D70PAGS,健身中心,111.83134,40.857845,80111,471,150105,64.14608583,70.71925324
B0FFGAA4ZX,体育休闲服务场所,111.863446,40.80026,80000,471,150105,66.00522314,67.38472318
B0G0NRY6IK,休闲场所,111.889142,40.847998,80500,471,150105,67.49318154,70.14905063
B0HGJ1LVI2,酒吧,111.727188,40.777912,80304,471,150105,58.11503651,66.09063483
B0FFKGPG2L,运动场所,111.732914,40.779571,80100,471,150105,58.44660756,66.18670126
B0FFJ17ZU6,台球厅,111.734471,40.778764,80113,471,150105,58.53676756,66.13997093
B0FFJB78W3,体育休闲服务场所,111.732712,40.786736,80000,471,150105,58.43491051,66.60159937
B01D70R9TN,台球厅,111.734438,40.777397,80113,471,150105,58.53485665,66.06081312
B0FFKKRNHH,体育休闲服务场所,111.749997,40.659532,80000,471,150105,59.43581963,59.23569571
B0HD3HQTHM,休闲场所,111.640237,40.705216,80500,471,150104,53.0800322,61.88108377
B0GUBCMVPC,垂钓园,111.639843,40.705571,80502,471,150104,53.05721714,61.90164048
B0G3CB50PH,休闲场所,111.293464,40.738906,80500,471,150121,32.99971626,63.83194455
B0GRTCGBVD,休闲场所,111.744293,41.077121,80500,471,150125,59.10552252,83.416699
B0FFKSZTY2,KTV,111.540653,40.795875,80302,471,150121,47.31349852,67.13080438
B0FFL4ZKVJ,运动场所,111.540263,40.794495,80100,471,150121,47.29091509,67.05089378
B0G2UC3XH3,网吧,111.544924,40.787459,80308,471,150121,47.56081601,66.64346557
B0FFG0JIUO,网吧,111.543963,40.787362,80308,471,150121,47.50516813,66.63784867
B0FFHR4H53,网吧,111.544945,40.787437,80308,471,150121,47.56203205,66.64219163
B0FFKAU8DN,网吧,111.536892,40.787959,80308,471,150121,47.0957132,66.67241869
B0FFK4E2M2,体育休闲服务场所,111.639994,40.709504,80000,471,150104,53.06596098,62.12938567
B0FFLH6EDY,休闲场所,112.111357,40.896831,80500,471,150105,80.3608137,72.97678539
B01D70RBS4,采摘园,111.822888,40.484695,80503,471,150123,63.6566624,49.11154476
B0FFKX5QV3,体育休闲服务场所,111.738439,40.560133,80000,471,150121,58.76653947,53.47987469
B0FFKV0UKH,体育休闲服务场所,111.74581,40.565746,80000,471,150121,59.19336626,53.80490234
B0FFI8RS4E,KTV,111.688046,40.880598,80302,471,150102,55.84847099,72.03679362
B0HDJCTY56,采摘园,111.83239,40.721673,80503,471,150105,64.20688737,62.83404655
B0FFKFX22L,体育休闲服务场所,111.836828,40.721808,80000,471,150105,64.4638752,62.84186389
B0FFJO00T1,体育休闲服务场所,111.830833,40.717565,80000,471,150105,64.11672737,62.59616777
B0FFMEY2EN,体育休闲服务场所,111.836497,40.725042,80000,471,150105,64.44470824,63.02913262
B0FFLBT8LN,采摘园,111.830333,40.71743,80503,471,150105,64.08777426,62.58835043
B0FFLE52QV,疗养院,111.960346,40.60491,80402,471,150123,71.6163365,56.0727418
B0FFI81DP7,休闲场所,111.898174,40.731104,80500,471,150105,68.01619058,63.38016017
B0FFLCOJT4,KTV,111.572885,40.517594,80302,471,150123,49.17993202,51.01660172
B0H1SSINHT,休闲场所,111.642227,39.916027,80500,471,150124,53.19526559,16.18212666
B01D701MX7,网吧,111.646261,40.794036,80308,471,150104,53.42885931,67.02431482
B0FFJ3XHOW,疗养院,111.691484,40.699507,80402,471,150104,56.04755259,61.55049712
B0H11HNX21,采摘园,111.910277,40.938235,80503,471,150102,68.71702964,75.3743348
B0FFL5737U,台球厅,111.641122,40.787942,80113,471,150104,53.13127921,66.67143428
B01D701S70,网吧,111.645801,40.794062,80308,471,150104,53.40222244,67.02582039
B0FFKMPYCK,体育休闲服务场所,111.878158,40.845067,80000,471,150105,66.85713955,69.97932748
B0FFKQ9Y23,体育休闲服务场所,111.87811,40.845269,80000,471,150105,66.85436005,69.99102453
B0FFL0JWIM,休闲场所,111.764125,41.110031,80500,471,150125,60.2539188,85.32239292
B0FFIZ40Y8,体育休闲服务场所,111.237164,40.397058,80000,471,150122,29.7395957,44.03681678
B0FFKPSUGD,体育休闲服务场所,111.572985,40.860891,80000,471,150103,49.18572264,70.89563561
B0FFHR0EOL,KTV,111.626003,40.768946,80302,471,150104,52.25579497,65.5714476
B0FFHFNO1M,网吧,111.625966,40.769135,80308,471,150104,52.25365244,65.58239187
B0FFIAT0J5,网吧,111.617138,40.776376,80308,471,150104,51.74245627,66.00169086
B0FFGIIA25,采摘园,111.668518,40.686582,80503,471,150104,54.71767819,60.80205915
B0HAAA4B2Z,采摘园,111.821464,40.686547,80503,471,150105,63.57420393,60.80003243
B0FFGY97QB,垂钓园|公司企业,111.789052,40.542965,080502|170400,471,150123,61.69734732,52.48574059
B0G0BD16EE,疗养院,111.653838,40.763885,80402,471,150104,53.86761478,65.27838418
B0FFJT3IJ0,足球场,111.647364,40.76382,80105,471,150104,53.49272987,65.27462028
B0G2Z7H5ZK,酒吧,111.710575,40.814964,80304,471,150105,57.15304037,68.23617634
B0HBOULBXO,体育休闲服务场所,111.714579,40.813774,80000,471,150105,57.3848969,68.16726793
B0GU1YXYLW,网吧,111.712978,40.815886,80308,471,150105,57.29218903,68.28956588
B0HBOUKS87,KTV,111.712009,40.816346,80302,471,150105,57.2360779,68.31620274
B0HDDCC0H4,娱乐场所,111.711817,40.809682,80300,471,150105,57.2249599,67.93031565
B0FFGWVUPM,酒吧,111.712792,40.815468,80304,471,150105,57.28141847,68.26536107
B0FFFY4IUR,健身中心,111.708343,40.815294,80111,471,150105,57.02379367,68.25528539
B0GKY5JALH,台球厅,111.710802,40.815432,80113,471,150105,57.16618508,68.26327645
B01D701L90,网吧,111.715147,40.81598,80308,471,150105,57.41778763,68.29500906
B0G0463ZHW,台球厅,111.715126,40.815976,80113,471,150105,57.4165716,68.29477744
B0FFHY1AII,酒吧|购物服务,111.716046,40.812368,080304|061210,471,150105,57.46984533,68.08585177
B0FFLM88KV,KTV,111.7151,40.812846,80302,471,150105,57.41506604,68.11353095
B0GDDCTFKU,酒吧,111.715388,40.812138,80304,471,150105,57.43174304,68.07253334
B0FFHEAUPA,KTV,111.714807,40.813332,80302,471,150105,57.39809952,68.14167337
B0FFMEENPM,酒吧,111.715327,40.812217,80304,471,150105,57.42821076,68.07710793
B0G3ROD45X,KTV,111.715021,40.812799,80302,471,150105,57.41049145,68.11080936
B0FFM3ZE5I,酒吧,111.715275,40.814269,80304,471,150105,57.42519963,68.19593151
B0GU11ZGZK,网吧,111.711884,40.809882,80308,471,150105,57.22883962,67.94189689
B0FFLCBZ66,KTV,111.714714,40.813609,80302,471,150105,57.39271424,68.1577134
B0HA9M7MH1,酒吧,111.715388,40.812138,80304,471,150105,57.43174304,68.07253334
B0FFMARNOJ,KTV,111.711533,40.816283,80302,471,150105,57.20851453,68.31255465
B0FFLIWOG8,体育休闲服务场所,111.712467,40.810023,80000,471,150105,57.26259895,67.95006167
B0FFJHZDU3,KTV,111.71491,40.813118,80302,471,150105,57.40406386,68.12928144
B01D70R4KU,KTV,111.715404,40.812101,80302,471,150105,57.43266953,68.07039081
B0HRS9TSTK,酒吧,111.715279,40.81236,80304,471,150105,57.42543126,68.08538852
B0FFLJH63A,酒吧,111.707841,40.809583,80304,471,150105,56.99472474,67.92458293
B0FFIXHDAG,网吧,111.709432,40.815158,80308,471,150105,57.08685355,68.24741014
B0G3GATUM5,KTV,111.715079,40.812794,80302,471,150105,57.41385001,68.11051982
B0FFICG9VT,健身中心,111.71124,40.809649,80111,471,150105,57.19154801,67.92840474
B0FFIA02IH,酒吧,111.710773,40.815823,80304,471,150105,57.1645058,68.28591778
B0FFG9FJUC,网吧,111.79031,40.836563,80308,471,150105,61.77019335,69.48689293
B0G2P4GQTQ,休闲场所,111.767021,40.778331,80500,471,150105,60.42161524,66.11489753
B0GDHR2MD6,溜冰场,111.672137,40.721315,80107,471,150104,54.92724083,62.81331612
B0FFIAH6GQ,酒吧|餐饮服务,111.682034,40.821912,080304|050000,471,150102,55.50033875,68.6385088
B0FFHE5IE2,酒吧|餐饮服务,111.684707,40.824348,080304|050100,471,150102,55.6551221,68.77956837
B0HU651U57,台球厅,111.742188,40.752871,80113,471,150105,58.98362991,64.640605
B0FFKHMKKC,休闲场所,111.750423,40.789155,80500,471,150105,59.46048769,66.74167453
B0G261NT5F,健身中心,111.756106,40.795767,80111,471,150105,59.78956877,67.1245505
B0FFKYE369,体育休闲服务场所,111.147481,40.696309,80000,471,150121,24.54639157,61.36531301
B0FFJKZJG6,体育休闲服务场所,111.833105,40.896188,80000,471,150102,64.24829032,72.93955169
B0FFF4VEA4,运动场所,111.833746,40.895379,80100,471,150105,64.28540821,72.89270555
B0FFK66NM3,马术俱乐部,111.996973,40.895527,80115,471,150105,73.73726787,72.90127567
B0FFH0L50F,电影院,111.662912,40.803162,80601,471,150104,54.39305589,67.55276705
B0G257VG0C,电影院,111.663489,40.803815,80601,471,150104,54.42646778,67.59057982
B0FFK9P8D1,电影院,111.665653,40.80197,80601,471,150104,54.55177685,67.48374283
B0FFJRW9FQ,酒吧,111.661959,40.800165,80304,471,150104,54.33787125,67.37922209
B0G1372JCU,酒吧,111.662654,40.799881,80304,471,150104,54.37811608,67.36277672
B0HUV168V6,KTV,111.663472,40.803832,80302,471,150104,54.42548337,67.59156422
B0FFH9D77E,酒吧,111.662686,40.805576,80304,471,150103,54.37996908,67.69255268
B0HAVU9M6N,酒吧,111.659765,40.803668,80304,471,150104,54.21082499,67.5820676
B0FFJCY40B,健身中心,111.662581,40.803076,80111,471,150104,54.37388892,67.54778711
B0HGKMH8N2,酒吧,111.663032,40.799142,80304,471,150104,54.40000463,67.31998402
B0GURANRNP,酒吧,111.657791,40.801524,80304,471,150104,54.0965181,67.45791665
B0G255V4XY,游乐场,111.66313,40.803045,80501,471,150104,54.40567944,67.54599202
B0FFK831SG,体育休闲服务场所,111.663472,40.803832,80000,471,150104,54.42548337,67.59156422
B0FFIP4INA,网吧,111.666013,40.80202,80308,471,150104,54.57262309,67.48663814
B0HUO5GE2W,酒吧,111.660654,40.79866,80304,471,150104,54.26230363,67.29207322
B0HRLU30K1,游乐场,111.663354,40.803718,80501,471,150104,54.41865044,67.58496291
B0FFKZO4CI,剧场,111.663081,40.798073,80603,471,150104,54.40284204,67.25808226
B0HANZNTCI,剧场,111.666781,40.801585,80603,471,150104,54.61709508,67.46144893
B0FFKBOC4T,体育休闲服务场所,111.660751,40.799827,80000,471,150104,54.26792053,67.35964978
B0FFGKYOXJ,网吧,111.663281,40.798443,80308,471,150104,54.41442328,67.27950757
B0HD2PAAAJ,酒吧,111.664281,40.798593,80304,471,150104,54.47232951,67.2881935
B0H14ZRMDW,酒吧,111.663354,40.798164,80304,471,150104,54.41865044,67.26335173
B0FFMFYUSY,酒吧,111.662923,40.79924,80304,471,150104,54.39369285,67.32565883
B0FFKSKBL9,健身中心,111.663503,40.803836,80111,471,150104,54.42727847,67.59179585
B0HAOGHXXH,酒吧,111.662863,40.805647,80304,471,150103,54.39021848,67.69666402
B0FFKF000S,休闲场所,111.66585,40.801795,80500,471,150104,54.56318438,67.47360924
B0FFJ13KVS,体育休闲服务场所,111.658169,40.800763,80000,471,150104,54.11840665,67.41385001
B0FFIU9CCL,体育休闲服务场所,111.665684,40.803715,80000,471,150103,54.55357195,67.58478919
B0FFI2YRQE,溜冰场,111.662845,40.803642,80107,471,150104,54.38917617,67.58056204
B0G26PKULN,体育休闲服务场所,111.6655,40.801515,80000,471,150104,54.5429172,67.45739549
B0GKCUUVKG,体育休闲服务场所,111.65808,40.801538,80000,471,150104,54.113253,67.45872734
B0G0ACUEV7,台球厅,111.660185,40.803316,80113,471,150104,54.23514561,67.56168461
B0H1T7L8I2,娱乐场所,111.663124,40.803478,80300,471,150104,54.40533201,67.57106542
B0FFIYD2AQ,体育休闲服务场所,111.662804,40.797961,80000,471,150104,54.38680201,67.25159676
B0G3APA6FF,娱乐场所,111.663139,40.803562,80300,471,150104,54.4062006,67.57592954
B0FFKT0QP0,游戏厅,111.663141,40.803401,80305,471,150104,54.40631641,67.56660664
B0HB3O9E3S,网吧,111.656999,40.804309,80308,471,150104,54.05065637,67.61918549
B0FFK008SR,体育休闲服务场所,111.664302,40.798556,80000,471,150104,54.47354554,67.28605097
B0GKT7PSF7,溜冰场,111.662983,40.803351,80107,471,150104,54.39716723,67.56371133
B0FFKP9FEE,体育休闲服务场所,111.666044,40.802288,80000,471,150104,54.57441819,67.50215701
B0FFIL3FC1,足球场,111.659395,40.804451,80105,471,150104,54.18939969,67.62740818
B0FFI9BOSY,网吧,111.6648,40.79684,80308,471,150104,54.50238284,67.18668388
B0FFIR9R7E,游乐场,111.66304,40.803505,80501,471,150104,54.40046788,67.57262888
B0FFI2YRTC,游乐场,111.662734,40.803077,80501,471,150104,54.38274858,67.54784502
B0FFI8POQW,台球厅,111.664216,40.798491,80113,471,150104,54.4685656,67.28228706
B0FFMEQNVL,足球场,111.659395,40.804451,80105,471,150104,54.18939969,67.62740818
B0FFFRS51W,棋牌室,111.666852,40.803902,80306,471,150103,54.62120642,67.59561766
B0FFIIRW4S,跆拳道场馆,111.665908,40.801549,80119,471,150104,54.56654294,67.45936431
B0G3U92X1Z,足球场,111.622513,40.760672,80105,471,150104,52.05370223,65.09233148
B0FFGAQBQ5,休闲场所|餐饮服务,111.73896,40.58792,080500|050100,471,150121,58.79670861,55.08891501
B0G3J56VHM,娱乐场所,111.149473,40.60617,80300,471,150121,24.66174078,56.14570365
B01D7029H8,网吧,111.607049,40.820259,80308,471,150103,51.15824035,68.54278981
B0GKGLAJJB,剧场,111.215763,40.325094,80603,471,150122,28.50034454,39.86965308
B0FFHQON30,体育休闲服务场所,111.669144,40.650018,80000,471,150104,54.75392749,58.68477587
B0G2O9HHHU,休闲场所,111.449759,41.099635,80500,471,150125,42.05016995,84.72039978
B0GRDDH410,疗养院,111.455343,41.100169,80402,471,150125,42.37351832,84.75132171
B0FFH30D53,体育休闲服务场所,111.454063,41.100437,80000,471,150125,42.29939835,84.76684058
B0FFJ0PX2O,体育休闲服务场所,110.927747,40.605001,80000,471,150121,11.82242477,56.07801127
B0FFG0ML3E,休闲场所,111.675021,40.741045,80500,471,150104,55.09424238,63.95580597
B0FFHDLVW7,足球场,112.043185,40.885538,80105,471,150105,76.41323041,72.32285038
B0FFJCXXLC,游乐场,111.621346,40.812306,80501,471,150103,51.98612567,68.08226159
B0FFJ0B7CT,网吧,111.620223,40.809728,80308,471,150103,51.92109698,67.93297933
B0FFL8T8CH,体育休闲服务场所,111.618488,40.813813,80000,471,150103,51.82062967,68.16952627
B0FFHRWNIK,体育休闲服务场所,111.938178,40.625769,80000,471,150123,70.33267127,57.28060778
B0FFLK56RM,健身中心,111.754523,40.801867,80111,471,150105,59.69790322,67.47777849
B0FFJLXYB3,体育休闲服务场所,111.756093,40.804328,80000,471,150105,59.78881599,67.62028571
B0FFJ66H99,健身中心,111.755681,40.80602,80111,471,150105,59.76495863,67.71826304
B0HACRX56P,体育休闲服务场所,111.287345,40.670222,80000,471,150121,32.64538806,59.85471328
B0FFHR5P7U,体育休闲服务场所,111.287702,40.67048,80000,471,150121,32.66606058,59.86965308
B0HDOR6EDJ,体育休闲服务场所,111.74009,40.774648,80000,471,150105,58.86214265,65.9016289
B0FFKU1OME,休闲场所,111.044111,40.526953,80500,471,150121,18.56062492,51.55854609
B0FFJ6385T,休闲场所,111.021562,40.577268,80500,471,150121,17.25489742,54.47209788
B01D70PAMV,网吧,111.796952,40.492184,80308,471,150123,62.15480651,49.5452045
B01D70RBSQ,KTV,111.796924,40.492251,80302,471,150123,62.15318513,49.54908421
B0FFGWTW4H,电影院,111.797075,40.489812,80601,471,150123,62.16192897,49.40785093
B0FFKQB8Z5,台球厅,111.796929,40.492238,80113,471,150123,62.15347466,49.54833143
B0HD0ZWYRS,娱乐场所,111.797094,40.489752,80300,471,150123,62.16302919,49.40437655
B0FFK68A8K,台球厅,111.628178,40.762432,80113,471,150104,52.38174101,65.19424644
B0FFL19DMW,网吧,111.554968,40.785455,80308,471,150121,48.14242616,66.52742149
B0G1AHXLZO,游乐场,111.548382,40.780305,80501,471,150121,47.76105575,66.22920443
B0FFM6YZPL,休闲场所,111.549681,40.777238,80500,471,150121,47.83627593,66.05160603
B0HD25CE75,娱乐场所,111.547241,40.780175,80300,471,150121,47.69498474,66.22167662
B0FFIXMBKS,酒吧,111.54707,40.77997,80304,471,150121,47.68508278,66.20980584
B0G2U6Z2FL,体育休闲服务场所,111.756447,40.579577,80000,471,150121,59.8093148,54.60580336
B0FFJDNBQZ,体育休闲服务场所,111.125289,40.302461,80000,471,150122,23.26133659,38.55906146
B0FFLAF45Y,运动场所,111.712995,40.864956,80100,471,150102,57.29317343,71.13102442
B0FFHEPFYV,网吧,111.712987,40.865498,80308,471,150102,57.29271019,71.16240959
B0HAK9KUYS,台球厅,111.715947,40.865583,80113,471,150102,57.46411262,71.16733162
B0FFFSAO9W,户外健身场所,111.191326,41.264822,80108,471,150125,27.08529008,94.28575565
B0HDJ6SZGO,休闲场所,111.894608,40.731533,80500,471,150105,67.80969698,63.40500194
B0FFH0X8HE,游泳馆,111.65332,40.773628,80110,471,150104,53.83761936,65.84256455
B0FFFOH9U4,网吧,111.652319,40.776557,80308,471,150104,53.77965523,66.01217189
B0FFMDBUQ3,网吧,111.652588,40.776573,80308,471,150104,53.795232,66.01309839
B01D70R4MH,羽毛球场,111.652914,40.773495,80118,471,150104,53.81410943,65.83486302
B01D7020LB,KTV,111.121178,40.721237,80302,471,150121,23.02328409,62.80879943
B0FFKU28SG,KTV,111.120774,40.721181,80302,471,150121,22.99988998,62.80555668
B0G3UY1DI8,网吧,111.121561,40.721096,80308,471,150121,23.04546218,62.80063465
B01D7039X1,网吧,111.121558,40.72109,80308,471,150121,23.04528846,62.80028721
B0FFLBRZ17,台球厅,111.122083,40.72136,80113,471,150121,23.07568923,62.8159219
B0H1SUIPSX,台球厅,111.122753,40.721135,80113,471,150121,23.1144864,62.802893
B0FFKO6TNS,台球厅,111.122667,40.721038,80113,471,150121,23.10950647,62.79727609
B0FFHX2MBJ,疗养院,111.120244,40.71732,80402,471,150121,22.96919968,62.58198074
B0FFI7B0V2,体育休闲服务场所,112.004726,40.252988,80000,471,150123,74.18621484,35.6942667
B0FFMBDOUF,垂钓园,111.794709,40.819784,80502,471,150105,62.02492284,68.51528435
B0FFKGOEQV,垂钓园,111.795382,40.81799,80502,471,150105,62.06389373,68.41140058
B01D703B93,疗养院,111.134558,40.711137,80402,471,150121,23.79806941,62.22394654
B0FFKYA4CQ,体育休闲服务场所,111.703146,40.75713,80000,471,150105,56.72285501,64.88722762
B0H6RZ66B2,游乐场,111.449641,41.076638,80501,471,150125,42.04333702,83.38873029
B01D703DMM,网吧,111.662622,40.820863,80308,471,150103,54.37626308,68.57776517
B0FFG989MK,KTV,111.66069,40.819488,80302,471,150103,54.26438825,68.49814411
B01D702TA0,网吧,111.662929,40.823009,80308,471,150103,54.39404029,68.70203193
B0FFK1VB58,网吧,111.662655,40.820861,80308,471,150103,54.37817399,68.57764935
B0FFHIUR2L,酒吧,111.665059,40.819535,80304,471,150103,54.51738055,68.5008657
B0H1NC8WCE,KTV,111.66545,40.819936,80302,471,150103,54.54002189,68.52408609
B01D70PD6H,运动场所,111.660194,40.819277,80100,471,150103,54.23566676,68.48592589
B0G2JUHXNI,酒吧,111.663935,40.818007,80304,471,150103,54.45229396,68.41238498
B0FFHBXW0F,网吧,111.658305,40.82358,80308,471,150103,54.1262819,68.73509638
B0FFF4GLFP,运动场所,111.66105,40.818861,80100,471,150103,54.28523449,68.4618369
B01D702STX,台球厅|体育休闲服务,111.658264,40.823569,080113|080308,471,150103,54.12390774,68.73445942
B0G0VUM85S,运动场所,111.660947,40.819242,80100,471,150103,54.27927015,68.48389917
B0HBBX5HDR,运动场所,111.660062,40.819262,80100,471,150103,54.22802314,68.4850573
B01D70P6N0,运动场所,111.658246,40.819312,80100,471,150103,54.12286543,68.48795261
B0FFKG553A,健身中心,111.659646,40.819195,80111,471,150103,54.20393415,68.48117758
B0FFIPPLIK,娱乐场所,111.663518,40.817257,80300,471,150103,54.42814706,68.36895531
B0HD7GO39A,运动场所,111.661837,40.818948,80100,471,150103,54.33080669,68.46687474
B0HUNOAPHA,运动场所,111.663654,40.817203,80100,471,150103,54.43602231,68.36582838
B0HUDAKABE,台球厅,111.663517,40.817323,80113,471,150103,54.42808915,68.37277712
B0FFIVV1L2,乒乓球馆,111.66084,40.818683,80112,471,150103,54.27307418,68.45152959
B0FFGAQCKH,休闲场所,111.440161,41.101776,80500,471,150125,41.49438599,84.84437702
B0FFMCY9ZB,体育休闲服务场所,111.149333,40.258359,80000,471,150122,24.65363391,36.00528105
B01D70QHCV,疗养院,111.863369,40.661252,80402,471,150105,66.00076436,59.33529442
B0FFLMI3GO,休闲场所,111.697952,40.867925,80500,471,150102,56.42209007,71.30294801
B01D70385S,健身中心,111.461862,41.097982,80111,471,150125,42.75100902,84.62468079
B0FFJGAOJF,健身中心,111.759628,40.820244,80111,471,150105,59.9935145,68.54192121
B0FFK028YQ,运动场所,111.758742,40.820106,80100,471,150105,59.94220959,68.53393015
B0G2AK2W5D,运动场所,111.758625,40.820138,80100,471,150105,59.93543456,68.53578315
B0GROA2JGM,健身中心,111.75873,40.820044,80111,471,150105,59.94151471,68.53033997
B0FFKQC2LT,健身中心,111.758937,40.823701,80111,471,150105,59.9535013,68.74210304
B0GKAU1WE0,体育休闲服务场所,111.759528,40.825041,80000,471,150105,59.98772388,68.81969738
B0H69AJ05V,娱乐场所,111.759395,40.819805,80300,471,150105,59.98002235,68.51650038
B0FFK5GHNE,体育休闲服务场所,111.758439,40.818757,80000,471,150105,59.924664,68.45581465
B0FFHN0A6C,健身中心,111.758011,40.819576,80111,471,150105,59.89988013,68.50323985
B0FFKUGF8Y,体育休闲服务场所,111.759222,40.818676,80000,471,150105,59.97000457,68.45112425
B0HRLGYXUE,健身中心,111.758331,40.81922,80111,471,150105,59.91841013,68.48262524
B0H1SUJK3F,台球厅,111.758343,40.81917,80113,471,150105,59.919105,68.47972993
B0FFJC8XNI,体育休闲服务场所,111.758331,40.819049,80000,471,150105,59.91841013,68.47272327
B0FFIPFYQR,酒吧,111.756928,40.818086,80304,471,150105,59.83716769,68.41695958
B0GKX1H8Z8,台球厅,111.757646,40.81822,80113,471,150105,59.87874436,68.42471901
B0HD9715K1,娱乐场所,111.757681,40.818336,80300,471,150105,59.88077108,68.43143613
B0G07KXD88,休闲场所,111.55542,40.849056,80500,471,150103,48.16859977,70.21031542
B0FFJD62E8,体育休闲服务场所,111.550158,40.847477,80000,471,150103,47.8638972,70.11888148
B0FFKOZ2CY,体育休闲服务场所,111.858565,40.857436,80000,471,150105,65.72258285,70.69556959
B0FFIPDVZM,体育休闲服务场所,111.836908,40.723096,80000,471,150105,64.4685077,62.91644711
B0FFM98SKC,酒吧,111.453589,41.088105,80304,471,150125,42.2719508,84.05274099
B0FFKXSX40,休闲场所,111.68254,41.225152,80500,471,150125,55.5296393,91.98861564
B0FFFV8FT4,KTV,111.740109,40.800954,80302,471,150105,58.86324286,67.4249101
B0FFGZPG8L,酒吧,111.739737,40.800984,80304,471,150105,58.84170175,67.42664729
B0HRVZUG2L,酒吧|购物服务,111.741357,40.800075,080304|061100,471,150105,58.93550984,67.37401053
B0FFJHB9AU,高尔夫球场,111.739923,40.800812,80201,471,150105,58.85247231,67.41668742
B0G227W9CW,游乐场,111.739827,40.801175,80501,471,150105,58.84691331,67.43770738
B0FFHCWJP0,健身中心,111.740173,40.8006,80111,471,150105,58.86694886,67.4044113
B0G23OGXUU,运动场所,111.739755,40.800819,80100,471,150105,58.84274406,67.41709276
B0FFHXOTNS,体育休闲服务场所,111.74025,40.799878,80000,471,150105,58.87140764,67.362603
B0FFF4Q4US,电影院,111.740744,40.799119,80601,471,150105,58.90001332,67.31865217
