id,type,lon_gcj02,lat_gcj02,typecode,citycode,adcode,X,Y
B0G3F7LY0V,洗车场,111.542579,40.707887,10500,471,150104,50.92667933,59.26473415
B0FFG2TZRH,汽车服务相关|汽车维修,111.740216,40.84335,010000|030000,471,150102,63.25892111,67.71741491
B0FFL0M6C7,洗车场,111.838612,40.918784,10500,471,150102,69.39867865,72.42437932
B0FFLK0OWV,加油站,111.159587,40.314914,10100,471,150122,27.0285735,34.74382942
B0FFI8P0TN,汽车养护,111.661457,40.840831,10400,471,150102,58.34448186,67.56023322
B0FFHHMYAL,汽车养护,111.661456,40.840773,10400,471,150102,58.34441946,67.55661411
B0HAGCW901,洗车场,111.659942,40.843871,10500,471,150102,58.24994821,67.7499245
B0FFHH76RX,洗车场,111.659741,40.844079,10500,471,150102,58.23740612,67.76290337
B0FFG2TPZA,洗车场,111.659664,40.844113,10500,471,150102,58.23260144,67.76502492
B0HBBX5P3T,汽车养护,111.659611,40.844201,10400,471,150102,58.22929432,67.77051599
B0GURRQF4U,汽车服务相关,111.65494,40.875466,10000,471,150102,57.93783118,69.72140342
B0FFJ4BPHD,汽车养护|汽车维修,111.736151,40.752385,010400|030000,471,150105,63.00527142,62.04134022
B0FFIAPRVF,充电站,111.604768,40.751403,11100,471,150104,54.80717632,61.98006494
B0G0LUJQ28,加油站,111.702393,40.231268,10100,471,150123,60.89882466,29.52444896
B0FFF43C45,汽车配件销售,111.782607,40.834713,10800,471,150105,65.90405365,67.17847952
B0FFLNESFL,洗车场,111.786532,40.83531,10500,471,150105,66.14896756,67.2157314
B0G3XHF2LG,汽车配件销售,111.352107,40.18106,10800,471,150122,39.04152242,26.39154776
B0FFKXOL0Q,汽车配件销售,111.352799,40.181365,10800,471,150122,39.08470215,26.41057928
B0G2P4HT55,汽车配件销售,111.352779,40.181119,10800,471,150122,39.08345418,26.39522926
B0FFI6PJ2F,加油站,111.353204,40.185094,10100,471,150122,39.10997352,26.64326309
B0G3OLBNC1,汽车配件销售,111.35204,40.18015,10800,471,150122,39.03734173,26.33476517
B0HBOPKL6I,汽车养护,111.352679,40.180424,10400,471,150122,39.07721433,26.35186234
B0G2O6BAHC,汽车配件销售,111.352097,40.180092,10800,471,150122,39.04089844,26.33114606
B0G1Z61MJK,汽车配件销售,111.352703,40.180138,10800,471,150122,39.0787119,26.33401639
B0HGK7IXB1,汽车配件销售,111.352699,40.180072,10800,471,150122,39.0784623,26.32989809
B0HD31PPK0,汽车服务相关,111.352949,40.183278,10000,471,150122,39.09406191,26.52994751
B0FFL3C2R5,汽车配件销售,111.352009,40.179747,10800,471,150122,39.03540737,26.3096186
B0FFMBQI5F,汽车服务相关,111.351975,40.179301,10000,471,150122,39.03328583,26.28178889
B0H1Z57GCV,汽车服务相关,111.351905,40.178343,10000,471,150122,39.02891794,26.22201118
B0G2P6GXLI,汽车配件销售,111.35254,40.178031,10800,471,150122,39.06854095,26.20254286
B0FFKNSK1I,汽车服务相关,111.353128,40.185596,10000,471,150122,39.10523124,26.67458711
B0FFKYKQVI,汽车养护,111.352515,40.177717,10400,471,150122,39.06698099,26.18294975
B0GUMA6KYB,汽车服务相关,111.35206,40.178799,10000,471,150122,39.0385897,26.25046487
B01D702O3C,加油站,111.717509,40.796907,10100,471,150105,61.84203958,64.81944386
B0FFKFZQ05,汽车服务相关,111.71769,40.79755,10000,471,150105,61.8533337,64.85956606
B0G2O7GL16,汽车服务相关,111.717532,40.797199,10000,471,150105,61.84347474,64.8376642
B0FFKARWGE,汽车服务相关,111.717681,40.796881,10000,471,150105,61.85277211,64.8178215
B01D70381K,中国石油,111.551731,40.680987,10102,471,150121,51.49774991,57.58621593
B0HALN2UGG,汽车配件销售,111.552263,40.681846,10800,471,150121,51.53094589,57.6398162
B0FFKRWNF5,汽车配件销售,111.552435,40.680315,10800,471,150121,51.54167842,57.54428418
B0FFKS1TP3,汽车配件销售,111.55243,40.680295,10800,471,150121,51.54136643,57.54303621
B0FFL2FYNH,汽车服务相关,111.552391,40.680149,10000,471,150121,51.53893289,57.53392604
B0G3MDWW1E,汽车配件销售,111.55171,40.679641,10800,471,150121,51.49643954,57.50222762
B0GU3OKYLW,汽车服务相关,111.552247,40.679607,10000,471,150121,51.52994751,57.50010608
B0GRTLH6KR,洗车场,111.553372,40.683868,10500,471,150121,51.60014576,57.76598586
B0G3T9RY70,汽车服务相关,111.552844,40.683977,10000,471,150121,51.56719938,57.77278729
B0FFKRUY5H,洗车场,111.552129,40.67916,10500,471,150121,51.52258449,57.47221397
B0FFKRUXIU,汽车服务相关,111.552166,40.679299,10000,471,150121,51.52489324,57.48088736
B0G24PBR7C,洗车场,111.551598,40.67914,10500,471,150121,51.48945092,57.470966
B0G3AHDTK3,洗车场,111.551623,40.679235,10500,471,150121,51.49101088,57.47689386
B0G24PDNNC,汽车服务相关,111.55347,40.684247,10000,471,150121,51.60626081,57.78963487
B0FFHS5ACZ,加油站,111.611165,40.821859,10100,471,150103,55.20633918,66.37640989
B01D702BAA,汽车服务相关,111.615686,40.822224,10000,471,150103,55.48844256,66.39918533
B0H6Y79YSV,汽车养护,111.61163,40.820214,10400,471,150103,55.23535446,66.27376445
B0FFMHSJA4,汽车服务相关,111.615279,40.821896,10000,471,150103,55.46304639,66.37871864
B0G2SUJO8S,汽车服务相关,111.61076,40.819303,10000,471,150103,55.18106781,66.21691946
B0HUM7V4PH,二手车交易,111.608858,40.820854,11000,471,150103,55.06238597,66.31369945
B0FFJ4XWQR,汽车服务相关,111.607577,40.820407,10000,471,150103,54.98245356,66.28580735
B0HBK6NT70,汽车服务相关,111.608808,40.818989,10000,471,150103,55.05926604,66.19732635
B0HUB6DXNP,汽车养护,111.616144,40.821797,10400,471,150103,55.51702105,66.37254119
B0FFI8VD39,二手车交易,111.608486,40.819267,11000,471,150103,55.03917374,66.21467312
B0HD25BZZQ,汽车服务相关,111.616273,40.82211,10000,471,150103,55.52507045,66.3920719
B0G3JL8V8U,汽车服务相关,111.608934,40.820774,10000,471,150103,55.06712825,66.30870758
B0FFG2T0IO,汽车服务相关,111.615402,40.821483,10000,471,150103,55.4707214,66.35294808
B01D70RAPA,汽车服务相关,111.616777,40.821884,10000,471,150103,55.55651926,66.37796985
B0FFMDLDAE,汽车服务相关,111.552087,40.679006,10000,471,150121,51.51996376,57.46260461
B0GR37IMIP,汽车养护,111.55349,40.684339,10400,471,150121,51.60750878,57.79537553
B0HA61FGS4,汽车配件销售,111.553046,40.684715,10800,471,150121,51.57980387,57.81883734
B0G3T9RPXI,汽车配件销售,111.55309,40.684893,10800,471,150121,51.5825494,57.82994427
B0G391RQ8B,汽车服务相关,111.553542,40.684798,10000,471,150121,51.6107535,57.82401641
B0G3XADKHN,汽车服务相关,111.553618,40.68492,10000,471,150121,51.61549578,57.83162902
B0FFKRWNCW,汽车配件销售,111.551842,40.67809,10800,471,150121,51.50467614,57.40544763
B0HG0NUWA8,汽车服务相关,111.552938,40.684334,10000,471,150121,51.57306484,57.79506353
B0FFLB4L95,汽车服务相关,111.551411,40.678448,10000,471,150121,51.47778241,57.42778628
B0FFJN6OFO,汽车服务相关,111.551182,40.677595,10000,471,150121,51.46349316,57.3745604
B0G13KX7W2,洗车场,111.553432,40.686196,10500,471,150121,51.60388967,57.91124944
B0GRX184P4,洗车场,111.553907,40.686162,10500,471,150121,51.63352893,57.90912789
B0G3XADA5W,汽车服务相关,111.551336,40.678164,10000,471,150121,51.47310253,57.41006512
B0GR9OSQN8,洗车场,111.551157,40.677504,10500,471,150121,51.4619332,57.36888214
B0FFKSDN8S,汽车服务相关,111.551529,40.67693,10000,471,150121,51.48514543,57.33306544
B0G3JU741T,汽车配件销售,111.553573,40.686669,10800,471,150121,51.61268785,57.94076391
B01D70OX27,加油站,111.312551,40.354498,10100,471,150122,36.57328947,37.21380952
B0HGVRRWJP,汽车配件销售,111.577927,40.733755,10800,471,150104,53.13233962,60.87885716
B0H1BSF5Z7,汽车服务相关,111.577806,40.733686,10000,471,150104,53.12478941,60.87455167
B0HG6GDKK7,汽车服务相关,111.580749,40.73544,10000,471,150104,53.30842803,60.98399854
B0FFL8CWKG,汽车服务相关,111.57982,40.735911,10000,471,150104,53.25045988,61.01338821
B0FFLCD2U5,汽车服务相关,111.580318,40.735788,10000,471,150104,53.2815343,61.0057132
B0FFLD0ONX,汽车服务相关,111.580038,40.735893,10000,471,150104,53.26406274,61.01226504
B01D70OXBY,中国石化,110.96116,40.680903,10101,471,150121,14.64703695,57.58097446
B0FFG56NT2,加油站,111.417601,40.038622,10100,471,150124,43.12824628,17.50363783
B0G2590NQU,汽车配件销售,111.417885,40.038135,10800,471,150124,43.14596744,17.47324979
B0FFM9I3D7,加油站,111.550387,40.65861,10100,471,150121,51.4138864,56.1899259
B0G13A1K7M,汽车租赁,111.719281,40.795883,10900,471,150105,61.95260963,64.75554785
B0H6YP7AYW,汽车养护,111.717255,40.79662,10400,471,150105,61.82619038,64.8015355
B0HB1ZF5V4,中国石油,111.755709,40.696123,10102,471,150105,64.22566024,58.53067882
B0FFL145CG,汽车养护,111.44232,41.093601,10400,471,150125,44.67067348,83.33268855
B0FFMA2BF2,汽车养护,111.442965,41.093758,10400,471,150125,44.71092048,83.34248511
B0HANUNO5L,汽车养护,111.62477,40.811495,10400,471,150103,56.05527005,65.72971239
B0FFJ1YNR2,洗车场,111.627954,40.837382,10500,471,150103,56.2539467,67.34502098
B0HGKZHWTF,汽车配件销售,111.155963,40.276204,10800,471,150122,26.80244153,32.32838555
B01D703CX5,汽车养护,111.722262,40.812582,10400,471,150105,62.1386194,65.7975395
B0FFFWP3OD,汽车配件销售,111.722407,40.812618,10800,471,150105,62.14766717,65.79978585
B0FFI9F8CA,汽车服务相关,111.721595,40.812447,10000,471,150105,62.09699963,65.78911571
B0G31R90UH,汽车养护,111.721428,40.812351,10400,471,150105,62.08657909,65.78312546
B0H1MSXYQZ,汽车养护,111.721548,40.812435,10400,471,150105,62.09406691,65.78836693
B01D702ZEA,汽车养护,111.717073,40.811261,10400,471,150105,61.81483386,65.71511116
B0FFL0TVVN,汽车养护,111.722603,40.812665,10400,471,150105,62.15989727,65.80271858
B0FFLF87T9,汽车养护,111.722924,40.812668,10400,471,150105,62.17992717,65.80290577
B0FFM4VT8V,汽车服务相关,111.722845,40.812727,10000,471,150105,62.17499769,65.80658728
B0FFKO8MF8,汽车服务相关,111.723428,40.812861,10000,471,150105,62.21137599,65.81494867
B01D702WP4,汽车养护,111.717062,40.811257,10400,471,150105,61.81414747,65.71486156
B01D702WHD,汽车服务相关,111.723523,40.812886,10000,471,150105,62.21730384,65.81650863
B0G0ANQHK8,汽车养护,111.72289,40.812742,10400,471,150105,62.17780562,65.80752326
B0H1N57WZR,洗车场,111.603458,40.822198,10500,471,150103,54.72543436,66.39756297
B0FFHW2OOE,汽车服务相关,111.601784,40.823782,10000,471,150103,54.62097936,66.49640211
B0FFKHULR2,汽车服务相关,111.605238,40.819736,10000,471,150103,54.83650359,66.24393799
B0H6GL3WPZ,汽车服务相关,111.606639,40.820012,10000,471,150103,54.92392381,66.26115996
B0G07Z2AS4,汽车服务相关,111.603385,40.817615,10000,471,150103,54.72087927,66.11159089
B0FFL8T2H1,汽车救援,111.605347,40.825276,10700,471,150103,54.84330502,66.58962538
B0FFG6Y56Y,洗车场,111.208217,40.277122,10500,471,150122,30.06300995,32.38566733
B0G3JC66Z5,汽车服务相关,111.972899,40.747297,10000,471,150105,77.77797884,61.72385692
B0G3JR72G3,汽车养护,111.972407,40.747175,10400,471,150105,77.7472788,61.71624431
B0FFKUW2V2,洗车场,111.970789,40.75674,10500,471,150105,77.64631812,62.31308545
B0GKJHYDGD,充电站,111.976175,40.753077,11100,471,150105,77.98239615,62.08451994
B0FFL270AP,汽车配件销售,110.951413,40.675538,10800,471,150121,14.03883929,57.2462068
B0HUKM72YB,洗车场,111.711715,40.737652,10500,471,150104,61.48050298,61.12202391
B0G24PDNP8,汽车配件销售,111.711092,40.737589,10800,471,150104,61.44162875,61.1180928
B0HGJDIR9H,洗车场,111.713795,40.738151,10500,471,150104,61.61029175,61.15316073
B0FFIBZQQC,汽车租赁|汽车维修,111.824223,40.39889,010900|030000,471,150123,68.5008274,39.98380136
B01D701ILM,中国石油,111.825492,40.402487,10102,471,150123,68.58001103,40.20824858
B0G3DL3J1P,汽车配件销售,111.818309,40.397806,10800,471,150123,68.13180299,39.91616145
B0FFKOJVLT,汽车配件销售,111.818226,40.397651,10800,471,150123,68.12662392,39.90648969
B0FFKOJVM2,汽车养护,111.81834,40.397865,10400,471,150123,68.13373734,39.91984296
B0G3MO3EAC,汽车配件销售,111.818125,40.397463,10800,471,150123,68.12032168,39.89475878
B0HG0X2HKR,汽车配件销售,111.817875,40.396995,10800,471,150123,68.10472206,39.86555631
B0FFKOFO3K,汽车服务相关,111.817803,40.396858,10000,471,150123,68.10022938,39.85700772
B0FFG1DYJI,汽车配件销售,111.818093,40.39717,10800,471,150123,68.11832493,39.87647604
B0FFMARTMD,洗车场,111.751949,40.820677,10500,471,150105,63.99104208,66.30265493
B0HUSCL1S1,汽车租赁,111.750452,40.819616,10900,471,150105,63.8976316,66.23645018
B0FFHOEGQH,汽车服务相关,111.754416,40.823106,10000,471,150105,64.14497905,66.45422076
B0FFLHP05A,汽车租赁,111.750731,40.824822,10900,471,150105,63.91504077,66.56129649
B0FFMCONZS,汽车养护,111.755741,40.825524,10400,471,150105,64.22765699,66.6051002
B0FFLFPWLZ,汽车服务相关,111.755936,40.825104,10000,471,150105,64.23982469,66.57889285
B01D70RB49,汽车养护,111.755918,40.825107,10400,471,150105,64.23870151,66.57908005
B0GUUDZQ0V,充电站,111.746919,40.82091,11100,471,150105,63.67717789,66.31719377
B0FFKNY6AV,汽车养护|汽车维修,111.736365,40.760009,010400|030100,471,150105,63.01862469,62.51706598
B0G2CLAEDI,汽车养护,111.736359,40.760009,10400,471,150105,63.0182503,62.51706598
B0FFI9RD0U,汽车租赁|公司企业,111.763368,40.857937,010900|170200,471,150102,64.70356994,68.62762105
B0FFM2U0YV,汽车养护,111.286385,40.738925,10400,471,150121,34.94057172,61.20145713
B0FFIGMPLS,中国石油,111.619629,40.757385,10102,471,150104,55.73447963,62.35333245
B0FFHJNDE5,汽车服务相关,111.622421,40.762042,10000,471,150104,55.9086961,62.64392202
B0HATHZL24,汽车配件销售,111.618633,40.756902,10800,471,150104,55.67233078,62.323194
B0G06GLMUC,汽车养护,111.191612,40.282548,10400,471,150122,29.02688375,32.7242413
B0FFKOJUB1,二手车交易,111.190297,40.286255,11000,471,150122,28.94482979,32.95555234
B0FFHMGQSF,二手车交易,111.190226,40.286277,11000,471,150122,28.9403995,32.9569251
B0HGTC9QG7,二手车交易,111.585084,40.809505,11000,471,150103,53.5789253,65.60553948
B0FFME4ODS,汽车服务相关,111.583932,40.808413,10000,471,150103,53.50704229,65.53740038
B0HAKYGNNQ,二手车交易,111.585978,40.810392,11000,471,150103,53.63470951,65.66088691
B0GKJUXZ8P,二手车交易,111.586053,40.810423,11000,471,150103,53.63938939,65.66282126
B01D702CNW,加气站,111.579812,40.807622,10300,471,150103,53.24996069,65.48804321
B0FFL6NFRF,汽车服务相关,111.583035,40.812208,10000,471,150103,53.45107088,65.77420249
B0G13GZSB5,汽车养护,111.58308,40.812112,10400,471,150103,53.45387881,65.76821223
B0HUTZYC1E,汽车服务相关,111.582625,40.812993,10000,471,150103,53.42548752,65.82318527
B0HGUGE90P,二手车交易,111.582818,40.81258,11000,471,150103,53.43753042,65.79741471
B0G0PRF4EL,汽车服务相关,111.582411,40.813315,10000,471,150103,53.41213425,65.84327757
B0FFMD38UM,二手车交易,111.58232,40.813487,11000,471,150103,53.40645599,65.8540101
B0FFKWRNWI,汽车养护,111.582212,40.81396,10400,471,150103,53.39971696,65.88352456
B0G0LRJDF0,汽车养护,111.58213,40.813926,10400,471,150103,53.39460029,65.88140302
B01D70OYXZ,汽车服务相关,111.583537,40.808904,10000,471,150103,53.4823949,65.56803802
B0FFG6BZUI,二手车交易,111.586336,40.808792,11000,471,150103,53.65704815,65.56104939
B0FFKSPV6Y,汽车服务相关,111.583826,40.809643,10000,471,150103,53.50042805,65.61415047
B0HGOHUQKV,汽车服务相关,111.584389,40.809966,10000,471,150103,53.53555838,65.63430517
B0GRR5L0UA,汽车服务相关,111.584428,40.809849,10000,471,150103,53.53799192,65.62700455
B0H61NMVC8,二手车交易,111.583226,40.80916,11000,471,150103,53.46298899,65.58401202
B0FFJNSSL7,二手车交易,111.583377,40.809186,11000,471,150103,53.47241115,65.58563438
B0G0D62K8Q,汽车养护,111.58251,40.814596,10400,471,150103,53.4183117,65.92320998
B0FFI8VDIY,二手车交易,111.581557,40.808641,11000,471,150103,53.35884598,65.55162723
B0G0P9F7JJ,汽车租赁,111.584095,40.808039,10900,471,150103,53.51721324,65.51406336
B0G2XSL42I,二手车交易,111.582814,40.80923,11000,471,150103,53.43728083,65.58837991
B0G157OL5C,汽车服务相关,111.583551,40.814533,10000,471,150103,53.48326848,65.91927887
B0FFLI3HTQ,二手车交易,111.584641,40.80992,11000,471,150103,53.55128279,65.63143484
B0H6Z9TJ9I,汽车养护,111.581638,40.808789,10400,471,150103,53.36390025,65.5608622
B0HD9R1SKT,汽车服务相关,111.584722,40.809433,10000,471,150103,53.55633706,65.6010468
B0FFL76CCY,汽车养护,111.582753,40.814818,10400,471,150103,53.43347452,65.93706243
B0HRYMFGSM,二手车交易,111.585134,40.80995,11000,471,150103,53.58204522,65.63330679
B0FFLOHWEN,汽车服务相关,111.585819,40.810222,10000,471,150103,53.62478816,65.65027917
B0FFHTJ41J,二手车交易,111.584466,40.809846,11000,471,150103,53.54036306,65.62681735
B0FFMFQX4W,汽车服务相关,111.58482,40.809215,10000,471,150103,53.56245211,65.58744393
B0FFI2IQJU,汽车养护,111.583099,40.814791,10400,471,150103,53.45506438,65.93537767
B0GUVSTZ08,汽车服务相关,111.584095,40.808801,10000,471,150103,53.51721324,65.56161098
B0G0ZCZ09R,二手车交易,111.584469,40.809387,11000,471,150103,53.54055025,65.59817647
B0GDFUW8X5,二手车交易,111.585418,40.810176,11000,471,150103,53.59976638,65.64740884
B0G3SDXH2W,汽车服务相关,111.585229,40.809384,10000,471,150103,53.58797307,65.59798927
B0FFI8V9LK,二手车交易|汽车服务,111.581589,40.808529,011000|010400,471,150103,53.36084273,65.5446386
B0FFLI3KT8,二手车交易,111.585722,40.809448,11000,471,150103,53.61873551,65.60198277
B0FFKQBVN8,汽车服务相关,111.583822,40.808512,10000,471,150103,53.50017846,65.54357783
B0FFG9F61B,二手车交易,111.586278,40.810514,11000,471,150103,53.65342904,65.66849952
B0FFHF0GVJ,汽车服务相关,111.582328,40.808978,10000,471,150103,53.40695518,65.5726555
B0FFIGHLZL,汽车服务相关,111.583281,40.815031,10000,471,150103,53.4664209,65.9503533
B0H6RA5WWK,汽车养护,111.587178,40.810171,10400,471,150103,53.70958765,65.64709685
B0FFKT071E,汽车服务相关,111.586574,40.809919,10000,471,150103,53.67189898,65.63137244
B0FFLFNXYI,汽车服务相关,111.583259,40.807643,10000,471,150103,53.46504813,65.48935358
B0FFI9JUOT,二手车交易,111.58609,40.810378,11000,471,150103,53.64169814,65.66001333
B0GD353BRC,二手车交易,111.584239,40.80846,11000,471,150103,53.52619861,65.54033311
B0FFIJUCOQ,二手车交易,111.582288,40.808613,11000,471,150103,53.40445924,65.54988007
B0HGBSQWFN,汽车服务相关,111.585085,40.809942,10000,471,150103,53.5789877,65.63280761
B0GUTZIOWV,汽车服务相关,111.582466,40.807329,10000,471,150103,53.41556617,65.46976046
B0G3Z1V6JM,汽车配件销售,111.586507,40.81486,10800,471,150103,53.66771829,65.93968317
B0FFKSPSDI,二手车交易,111.585856,40.808338,11000,471,150103,53.6270969,65.5327205
B0FFKD0WMT,汽车服务相关,111.584078,40.815045,10000,471,150103,53.51615246,65.95122688
B0H1AZ2KFR,二手车交易,111.584196,40.80779,11000,471,150103,53.52351548,65.49852615
B0FFKW06WC,二手车交易,111.586665,40.80942,11000,471,150103,53.67757724,65.60023562
B0FFLEAMUH,二手车交易,111.585908,40.808491,11000,471,150103,53.63034162,65.54226746
B0HBRK4ZAE,汽车养护,111.584925,40.807647,10400,471,150103,53.56900395,65.48960317
B0G1D7FR3D,汽车养护,111.584925,40.807647,10400,471,150103,53.56900395,65.48960317
B0FFJIDO51,汽车服务相关,111.585043,40.807286,10000,471,150103,53.57636696,65.46707733
B0G0XMZEHV,汽车养护,111.585178,40.80735,10400,471,150103,53.58479075,65.47107083
B0FFM9C7JV,二手车交易,111.584271,40.807766,11000,471,150103,53.52819536,65.49702859
B0GUF1F6RY,汽车养护,111.585178,40.80735,10400,471,150103,53.58479075,65.47107083
B0FFGSTX7X,汽车服务相关,111.586711,40.810071,10000,471,150103,53.68044757,65.64085701
B0FFL45SPD,汽车服务相关,111.586796,40.808014,10000,471,150103,53.68575144,65.5125034
B0G3T9SBP5,汽车养护,111.585224,40.807233,10400,471,150103,53.58766108,65.46377021
B0HBXMOSG9,汽车养护,111.585251,40.807192,10400,471,150103,53.58934584,65.46121188
B0FFIFDZ7E,汽车服务相关,111.586232,40.807471,10000,471,150103,53.65055872,65.47862104
B0G0XSZHBF,二手车交易,111.586026,40.807681,11000,471,150103,53.63770464,65.49172472
B0FFMHXREK,二手车交易,111.586611,40.808062,11000,471,150103,53.67420773,65.51549853
B0G0RLDO27,汽车服务相关,111.584168,40.807798,10000,471,150103,53.52176832,65.49902534
B0G10HDMS3,汽车配件销售,111.393186,40.587527,10800,471,150121,41.60478821,51.75445712
B0FFLD2TTE,汽车配件销售,111.392864,40.587331,10800,471,150121,41.58469591,51.74222703
B0FFL3PUAI,汽车服务相关,111.382238,40.281179,10000,471,150122,40.92165001,32.63881782
B0G3UY0YC7,汽车服务相关,111.378888,40.277781,10000,471,150122,40.71261522,32.4267879
B0FFHKLZN0,汽车服务相关,111.969344,40.830057,10000,471,150105,77.55615236,66.88795236
B01D70OZJ0,中国石油,111.461584,40.746654,10102,471,150121,45.87271715,61.68373472
B0FFLJ93DW,加油站,111.344019,41.262898,10100,471,150125,38.53684379,93.89655835
B0G0M9NIGE,汽车服务相关,111.344591,41.263056,10000,471,150125,38.5725357,93.90641731
B0G0M9N43C,加水站,111.341108,41.262669,10401,471,150125,38.35520191,93.88226911
B0FFLMDCGL,加油站,111.550142,40.800563,10100,471,150121,51.39859878,65.04757258
B0FFKTJY2N,汽车配件销售,111.552371,40.801422,10800,471,150103,51.53768492,65.10117284
B0HR6B4WNH,汽车配件销售,111.551728,40.801043,10800,471,150103,51.49756272,65.07752383
B0FFH2L68Q,汽车服务相关,111.552296,40.801387,10000,471,150103,51.53300503,65.0989889
B0FFI8RE5Y,汽车配件销售,111.552273,40.801376,10800,471,150103,51.53156987,65.09830251
B0G0YAJPA8,汽车服务相关,111.55181,40.801705,10000,471,150103,51.50267939,65.1188316
B0FFF037VZ,汽车配件销售,111.552014,40.801267,10800,471,150103,51.51540867,65.09150108
B0HGOZUHVL,汽车服务相关,111.552208,40.801347,10000,471,150103,51.52751397,65.09649296
B0FFI6P3TM,汽车配件销售,111.552397,40.801434,10800,471,150103,51.53930728,65.10192162
B0FFL3VX65,汽车服务相关,111.554771,40.802581,10000,471,150103,51.68744119,65.17349264
B0HDZA0OFY,汽车服务相关,111.55451,40.801444,10000,471,150103,51.67115519,65.10254561
B0FFGYGWSC,汽车配件销售,111.55477,40.802542,10800,471,150103,51.68737879,65.1710591
B0G2TL5I9E,二手车交易,111.555465,40.802743,11000,471,150103,51.73074571,65.18360119
B0FFLA9PT6,汽车配件销售,111.555999,40.803133,10800,471,150103,51.76406648,65.20793658
B0G11KCRD6,汽车服务相关,111.556498,40.799911,10000,471,150103,51.79520331,65.00688879
B01D70RAL4,汽车服务相关,111.556722,40.799966,10000,471,150103,51.80918056,65.0103207
B0HR3SDTRB,加油站,111.554226,40.798413,10100,471,150121,51.65343404,64.91341592
B0G0CYSUQ8,汽车养护,111.550831,40.801156,10400,471,150121,51.44159131,65.08457485
B0FFM98AYV,汽车配件销售,111.556682,40.803473,10800,471,150103,51.80668462,65.22915206
B0FFJ0D5FC,汽车服务相关,111.556641,40.799957,10000,471,150103,51.80412628,65.00975912
B0FFICFRQB,汽车服务相关,111.556809,40.803551,10000,471,150103,51.81460922,65.23401913
B0G1ZO6ZHL,汽车配件销售,111.549917,40.800229,10800,471,150121,51.38455913,65.02673149
B0FFM6028C,汽车配件销售,111.549858,40.800258,10800,471,150121,51.38087762,65.02854105
B0FFKDTLGE,汽车养护|汽车服务,111.550023,40.799791,010400|010500,471,150121,51.39117337,64.99940097
B01D70RAL5,二手车交易,111.556502,40.799913,11000,471,150103,51.7954529,65.00701359
B01D70OYV5,中国石油,111.548269,40.79872,10102,471,150121,51.28172649,64.93257224
B0FFM8Q9DO,洗车场,111.548511,40.799571,10500,471,150121,51.29682691,64.98567332
B0FFKDXJT8,汽车服务相关,111.54832,40.799482,10000,471,150121,51.28490881,64.98011985
B0FFKZKRTN,汽车养护,111.548228,40.798222,10400,471,150121,51.27916815,64.90149781
B0FFKDXJR1,二手车交易,111.547489,40.798605,11000,471,150121,51.2330557,64.92539642
B0FFJ0Z1DN,洗车场,111.54756,40.799126,10500,471,150121,51.23748599,64.95790601
B0HD54HSW3,充电站,111.55259,40.799449,11100,471,150121,51.55135018,64.97806071
B0FFL0F8A1,洗车场,111.681937,40.751251,10500,471,150104,59.62240204,61.97058038
B0FFL1WO9D,汽车养护,111.684449,40.751795,10400,471,150104,59.77914694,62.00452514
B0FFKIT43R,汽车服务相关,111.680548,40.749651,10000,471,150104,59.5357306,61.87074287
B0FFKVBG2Z,洗车场,111.677698,40.750869,10500,471,150104,59.35789503,61.94674417
B0FFKMZSF1,汽车养护,111.679071,40.749076,10400,471,150104,59.44356809,61.83486376
B0FFKCJW23,汽车配件销售,111.679118,40.748997,10800,471,150104,59.44650082,61.82993428
B0FFLAE9VS,汽车服务相关,111.680979,40.746898,10000,471,150104,59.56262433,61.69895994
B0G3FLMGMV,汽车服务相关,111.70243,40.687335,10000,471,150104,60.90113341,57.98232127
B01D70P98G,加油站,111.701841,40.897328,10100,471,150102,60.86438072,71.08555825
B0HR5N9SJ1,汽车养护,111.753194,40.801216,10400,471,150105,64.06872814,65.08831876
B0FFKCZ51K,汽车服务相关,111.753178,40.800865,10000,471,150105,64.06772977,65.06641691
B0FFIAAEWY,汽车服务相关,111.753194,40.801216,10000,471,150105,64.06872814,65.08831876
B0FFJ2VOKB,汽车服务相关,111.753676,40.801485,10000,471,150105,64.0988042,65.10510394
B0FFIVTYRK,汽车服务相关,111.755068,40.803862,10000,471,150105,64.18566283,65.25342505
B01D70RBTV,加油站,111.769903,40.364008,10100,471,150123,65.11134379,37.80721875
B0G3ZBMC8T,汽车租赁,111.692128,40.762995,10900,471,150105,60.25830461,62.70338774
B0G0H6EFDT,二手车交易,111.691795,40.762051,11000,471,150104,60.23752593,62.6444836
B0G23MAR1P,二手车交易,111.692719,40.763454,11000,471,150105,60.29518209,62.73202862
B0FFHBCF0W,二手车交易,111.69239,40.76275,11000,471,150105,60.274653,62.68810012
B0G3AOII3D,二手车交易,111.693253,40.764782,11000,471,150105,60.32850286,62.81489376
B0GRPOOH7X,二手车交易,111.692665,40.763588,11000,471,150105,60.29181258,62.74039002
B0G2T15ZU5,二手车交易,111.692734,40.763474,11000,471,150105,60.29611807,62.73327659
B01D702250,加油站,111.61508,40.804768,10100,471,150103,55.4506291,65.30995804
B0G22OXTZ4,二手车交易,111.607971,40.801754,11000,471,150103,55.00703854,65.12188913
B0FFI8R1OJ,汽车养护,111.607587,40.801596,10400,471,150103,54.98307754,65.11203017
